"Time (UTCG)","Centric.LLR.Latitude (deg)","Centric.LLR.Longitude (deg)","Centric.LLR.Radius (km)","Centric.LLR.Latitude Rate (deg/sec)","Centric.LLR.Longitude Rate (deg/sec)","Centric.LLR.Radius Rate (km/sec)","Centric.SubPoint.X (km)","Centric.SubPoint.Y (km)","Centric.SubPoint.Z (km)","Centric.SubPoint.Radius (km)","Centric.SubPoint.X Rate (km/sec)","Centric.SubPoint.Y Rate (km/sec)","Centric.SubPoint.Z Rate (km/sec)","Centric.SubPoint.Radius Rate (km/sec)"
24 Mar 2021 00:50:35.000,-39.073,158.712,6932.014555,0.061747,-0.017851,0.013904,-4607.610407,1795.345214,-4014.805328,6369.615367,-3.488459,3.012795,5.314991,0.000000
24 Mar 2021 00:50:40.000,-38.764,158.623,6932.084014,0.061754,-0.017733,0.013884,-4624.978718,1810.388867,-3988.170073,6369.728136,-3.458838,3.004636,5.339067,0.000000
24 Mar 2021 00:50:45.000,-38.455,158.534,6932.153371,0.061761,-0.017616,0.013863,-4642.198676,1825.391445,-3961.414834,6369.840655,-3.429118,2.996365,5.362985,0.000000
24 Mar 2021 00:50:50.000,-38.146,158.447,6932.222622,0.061768,-0.017502,0.013842,-4659.269788,1840.352389,-3934.540406,6369.952911,-3.399300,2.987983,5.386743,0.000000
24 Mar 2021 00:50:55.000,-37.837,158.359,6932.291764,0.061775,-0.017390,0.013820,-4676.191566,1855.271140,-3907.547586,6370.064890,-3.369385,2.979488,5.410341,0.000000
24 Mar 2021 00:51:00.000,-37.529,158.273,6932.360793,0.061781,-0.017280,0.013797,-4692.963523,1870.147139,-3880.437178,6370.176579,-3.339373,2.970882,5.433779,0.000000
24 Mar 2021 00:51:05.000,-37.220,158.187,6932.429706,0.061788,-0.017172,0.013773,-4709.585182,1884.979831,-3853.209987,6370.287965,-3.309265,2.962165,5.457054,0.000000
24 Mar 2021 00:51:10.000,-36.911,158.101,6932.498499,0.061794,-0.017067,0.013749,-4726.056067,1899.768657,-3825.866823,6370.399033,-3.279064,2.953337,5.480168,0.000000
24 Mar 2021 00:51:15.000,-36.602,158.016,6932.567169,0.061800,-0.016963,0.013724,-4742.375708,1914.513064,-3798.408500,6370.509772,-3.248768,2.944397,5.503118,0.000000
24 Mar 2021 00:51:20.000,-36.293,157.931,6932.635712,0.061806,-0.016861,0.013698,-4758.543640,1929.212496,-3770.835834,6370.620168,-3.218381,2.935347,5.525905,0.000000
24 Mar 2021 00:51:25.000,-35.984,157.847,6932.704124,0.061812,-0.016762,0.013672,-4774.559404,1943.866400,-3743.149647,6370.730206,-3.187901,2.926186,5.548527,0.000000
24 Mar 2021 00:51:30.000,-35.675,157.764,6932.772403,0.061818,-0.016664,0.013645,-4790.422544,1958.474223,-3715.350762,6370.839875,-3.157331,2.916915,5.570984,0.000000
24 Mar 2021 00:51:35.000,-35.365,157.681,6932.840544,0.061823,-0.016568,0.013617,-4806.132609,1973.035413,-3687.440009,6370.949161,-3.126672,2.907533,5.593275,0.000000
24 Mar 2021 00:51:40.000,-35.056,157.598,6932.908544,0.061829,-0.016473,0.013588,-4821.689154,1987.549421,-3659.418218,6371.058051,-3.095924,2.898042,5.615399,0.000000
24 Mar 2021 00:51:45.000,-34.747,157.516,6932.976400,0.061834,-0.016381,0.013559,-4837.091738,2002.015695,-3631.286225,6371.166531,-3.065088,2.888440,5.637355,0.000000
24 Mar 2021 00:51:50.000,-34.438,157.434,6933.044108,0.061839,-0.016290,0.013529,-4852.339926,2016.433687,-3603.044869,6371.274590,-3.034166,2.878729,5.659144,0.000000
24 Mar 2021 00:51:55.000,-34.129,157.353,6933.111665,0.061845,-0.016201,0.013499,-4867.433287,2030.802851,-3574.694991,6371.382213,-3.003158,2.868909,5.680764,0.000000
24 Mar 2021 00:52:00.000,-33.820,157.272,6933.179067,0.061850,-0.016114,0.013467,-4882.371396,2045.122639,-3546.237439,6371.489389,-2.972065,2.858979,5.702214,0.000000
24 Mar 2021 00:52:05.000,-33.510,157.192,6933.246311,0.061855,-0.016028,0.013435,-4897.153832,2059.392505,-3517.673060,6371.596103,-2.940889,2.848941,5.723494,0.000000
24 Mar 2021 00:52:10.000,-33.201,157.112,6933.313393,0.061859,-0.015944,0.013403,-4911.780178,2073.611906,-3489.002708,6371.702343,-2.909630,2.838793,5.744603,0.000000
24 Mar 2021 00:52:15.000,-32.892,157.032,6933.380311,0.061864,-0.015861,0.013369,-4926.250025,2087.780298,-3460.227240,6371.808098,-2.878289,2.828537,5.765541,0.000000
24 Mar 2021 00:52:20.000,-32.582,156.953,6933.447060,0.061869,-0.015780,0.013335,-4940.562967,2101.897140,-3431.347514,6371.913353,-2.846868,2.818173,5.786307,0.000000
24 Mar 2021 00:52:25.000,-32.273,156.875,6933.513637,0.061873,-0.015701,0.013301,-4954.718602,2115.961890,-3402.364393,6372.018096,-2.815367,2.807701,5.806899,0.000000
24 Mar 2021 00:52:30.000,-31.964,156.796,6933.580039,0.061878,-0.015623,0.013265,-4968.716537,2129.974009,-3373.278745,6372.122315,-2.783788,2.797121,5.827318,0.000000
24 Mar 2021 00:52:35.000,-31.654,156.718,6933.646262,0.061882,-0.015546,0.013229,-4982.556380,2143.932958,-3344.091438,6372.225997,-2.752131,2.786433,5.847562,0.000000
24 Mar 2021 00:52:40.000,-31.345,156.641,6933.712303,0.061886,-0.015471,0.013192,-4996.237745,2157.838201,-3314.803346,6372.329129,-2.720397,2.775638,5.867632,0.000000
24 Mar 2021 00:52:45.000,-31.035,156.564,6933.778159,0.061890,-0.015397,0.013155,-5009.760254,2171.689201,-3285.415344,6372.431700,-2.688588,2.764736,5.887526,0.000000
24 Mar 2021 00:52:50.000,-30.726,156.487,6933.843827,0.061894,-0.015325,0.013117,-5023.123530,2185.485425,-3255.928313,6372.533697,-2.656705,2.753728,5.907244,0.000000
24 Mar 2021 00:52:55.000,-30.416,156.410,6933.909302,0.061898,-0.015254,0.013078,-5036.327204,2199.226338,-3226.343135,6372.635108,-2.624748,2.742613,5.926785,0.000000
24 Mar 2021 00:53:00.000,-30.107,156.334,6933.974583,0.061902,-0.015184,0.013039,-5049.370911,2212.911408,-3196.660695,6372.735920,-2.592718,2.731391,5.946149,0.000000
24 Mar 2021 00:53:05.000,-29.797,156.259,6934.039665,0.061906,-0.015115,0.012999,-5062.254292,2226.540106,-3166.881884,6372.836121,-2.560617,2.720064,5.965334,0.000000
24 Mar 2021 00:53:10.000,-29.488,156.183,6934.104545,0.061910,-0.015048,0.012958,-5074.976992,2240.111902,-3137.007593,6372.935700,-2.528446,2.708630,5.984341,0.000000
24 Mar 2021 00:53:15.000,-29.178,156.108,6934.169220,0.061913,-0.014982,0.012917,-5087.538661,2253.626269,-3107.038718,6373.034645,-2.496206,2.697092,6.003168,0.000000
24 Mar 2021 00:53:20.000,-28.869,156.033,6934.233687,0.061917,-0.014917,0.012875,-5099.938957,2267.082679,-3076.976156,6373.132943,-2.463897,2.685448,6.021815,0.000000
24 Mar 2021 00:53:25.000,-28.559,155.959,6934.297942,0.061920,-0.014854,0.012832,-5112.177540,2280.480609,-3046.820810,6373.230582,-2.431521,2.673700,6.040282,0.000000
24 Mar 2021 00:53:30.000,-28.250,155.885,6934.361983,0.061924,-0.014791,0.012789,-5124.254076,2293.819534,-3016.573585,6373.327552,-2.399079,2.661847,6.058567,0.000000
24 Mar 2021 00:53:35.000,-27.940,155.811,6934.425806,0.061927,-0.014730,0.012745,-5136.168238,2307.098933,-2986.235387,6373.423840,-2.366571,2.649890,6.076671,0.000000
24 Mar 2021 00:53:40.000,-27.630,155.738,6934.489407,0.061930,-0.014670,0.012700,-5147.919703,2320.318285,-2955.807127,6373.519435,-2.334000,2.637828,6.094592,0.000000
24 Mar 2021 00:53:45.000,-27.321,155.664,6934.552785,0.061933,-0.014611,0.012655,-5159.508152,2333.477072,-2925.289719,6373.614325,-2.301366,2.625664,6.112330,0.000000
24 Mar 2021 00:53:50.000,-27.011,155.591,6934.615935,0.061937,-0.014553,0.012609,-5170.933274,2346.574777,-2894.684080,6373.708499,-2.268669,2.613395,6.129885,0.000000
24 Mar 2021 00:53:55.000,-26.701,155.519,6934.678854,0.061940,-0.014496,0.012563,-5182.194761,2359.610882,-2863.991128,6373.801945,-2.235912,2.601024,6.147255,0.000000
24 Mar 2021 00:54:00.000,-26.392,155.446,6934.741540,0.061943,-0.014440,0.012516,-5193.292312,2372.584876,-2833.211786,6373.894653,-2.203095,2.588551,6.164441,0.000000
24 Mar 2021 00:54:05.000,-26.082,155.374,6934.803989,0.061945,-0.014386,0.012468,-5204.225630,2385.496244,-2802.346978,6373.986611,-2.170219,2.575975,6.181441,0.000000
24 Mar 2021 00:54:10.000,-25.772,155.303,6934.866199,0.061948,-0.014332,0.012420,-5214.994424,2398.344476,-2771.397634,6374.077809,-2.137286,2.563296,6.198256,0.000000
24 Mar 2021 00:54:15.000,-25.462,155.231,6934.928165,0.061951,-0.014279,0.012371,-5225.598408,2411.129063,-2740.364683,6374.168234,-2.104296,2.550517,6.214884,0.000000
24 Mar 2021 00:54:20.000,-25.153,155.160,6934.989886,0.061954,-0.014228,0.012321,-5236.037303,2423.849497,-2709.249058,6374.257877,-2.071250,2.537636,6.231325,0.000000
24 Mar 2021 00:54:25.000,-24.843,155.089,6935.051357,0.061956,-0.014177,0.012271,-5246.310832,2436.505273,-2678.051697,6374.346726,-2.038150,2.524653,6.247579,0.000000
24 Mar 2021 00:54:30.000,-24.533,155.018,6935.112577,0.061959,-0.014127,0.012221,-5256.418727,2449.095887,-2646.773537,6374.434771,-2.004997,2.511571,6.263645,0.000000
24 Mar 2021 00:54:35.000,-24.223,154.948,6935.173541,0.061961,-0.014078,0.012169,-5266.360723,2461.620835,-2615.415521,6374.522002,-1.971791,2.498388,6.279522,0.000000
24 Mar 2021 00:54:40.000,-23.913,154.877,6935.234248,0.061964,-0.014030,0.012117,-5276.136561,2474.079619,-2583.978592,6374.608407,-1.938534,2.485105,6.295210,0.000000
24 Mar 2021 00:54:45.000,-23.604,154.807,6935.294694,0.061966,-0.013983,0.012065,-5285.745989,2486.471738,-2552.463697,6374.693976,-1.905227,2.471722,6.310708,0.000000
24 Mar 2021 00:54:50.000,-23.294,154.737,6935.354876,0.061968,-0.013937,0.012012,-5295.188758,2498.796697,-2520.871786,6374.778700,-1.871871,2.458241,6.326017,0.000000
24 Mar 2021 00:54:55.000,-22.984,154.668,6935.414791,0.061971,-0.013892,0.011958,-5304.464625,2511.053999,-2489.203811,6374.862568,-1.838467,2.444660,6.341134,0.000000
24 Mar 2021 00:55:00.000,-22.674,154.598,6935.474437,0.061973,-0.013848,0.011904,-5313.573354,2523.243152,-2457.460725,6374.945569,-1.805016,2.430981,6.356061,0.000000
24 Mar 2021 00:55:05.000,-22.364,154.529,6935.533810,0.061975,-0.013804,0.011849,-5322.514713,2535.363665,-2425.643486,6375.027694,-1.771519,2.417204,6.370796,0.000000
24 Mar 2021 00:55:10.000,-22.054,154.460,6935.592907,0.061977,-0.013762,0.011794,-5331.288475,2547.415047,-2393.753054,6375.108933,-1.737977,2.403329,6.385339,0.000000
24 Mar 2021 00:55:15.000,-21.744,154.392,6935.651727,0.061979,-0.013720,0.011738,-5339.894421,2559.396812,-2361.790389,6375.189277,-1.704392,2.389357,6.399689,0.000000
24 Mar 2021 00:55:20.000,-21.434,154.323,6935.710265,0.061981,-0.013679,0.011681,-5348.332336,2571.308474,-2329.756456,6375.268715,-1.670765,2.375288,6.413846,0.000000
24 Mar 2021 00:55:25.000,-21.125,154.255,6935.768520,0.061983,-0.013639,0.011624,-5356.602008,2583.149549,-2297.652222,6375.347238,-1.637096,2.361123,6.427810,0.000000
24 Mar 2021 00:55:30.000,-20.815,154.187,6935.826488,0.061985,-0.013600,0.011566,-5364.703235,2594.919556,-2265.478656,6375.424836,-1.603387,2.346861,6.441579,0.000000
24 Mar 2021 00:55:35.000,-20.505,154.119,6935.884167,0.061987,-0.013561,0.011508,-5372.635818,2606.618014,-2233.236728,6375.501501,-1.569639,2.332504,6.455154,0.000000
24 Mar 2021 00:55:40.000,-20.195,154.051,6935.941553,0.061989,-0.013524,0.011449,-5380.399563,2618.244448,-2200.927412,6375.577222,-1.535852,2.318051,6.468534,0.000000
24 Mar 2021 00:55:45.000,-19.885,153.984,6935.998645,0.061990,-0.013487,0.011390,-5387.994283,2629.798380,-2168.551685,6375.651992,-1.502029,2.303503,6.481719,0.000000
24 Mar 2021 00:55:50.000,-19.575,153.916,6936.055439,0.061992,-0.013450,0.011330,-5395.419796,2641.279337,-2136.110523,6375.725800,-1.468170,2.288861,6.494708,0.000000
24 Mar 2021 00:55:55.000,-19.265,153.849,6936.111934,0.061994,-0.013415,0.011270,-5402.675926,2652.686849,-2103.604906,6375.798639,-1.434276,2.274125,6.507501,0.000000
24 Mar 2021 00:56:00.000,-18.955,153.782,6936.168125,0.061995,-0.013380,0.011209,-5409.762501,2664.020445,-2071.035818,6375.870498,-1.400348,2.259296,6.520097,0.000000
24 Mar 2021 00:56:05.000,-18.645,153.715,6936.224011,0.061997,-0.013346,0.011148,-5416.679356,2675.279659,-2038.404243,6375.941371,-1.366388,2.244373,6.532496,0.000000
24 Mar 2021 00:56:10.000,-18.335,153.649,6936.279589,0.061998,-0.013313,0.011086,-5423.426332,2686.464026,-2005.711166,6376.011247,-1.332397,2.229357,6.544698,0.000000
24 Mar 2021 00:56:15.000,-18.025,153.582,6936.334856,0.062000,-0.013280,0.011023,-5430.003273,2697.573083,-1972.957576,6376.080119,-1.298375,2.214249,6.556702,0.000000
24 Mar 2021 00:56:20.000,-17.715,153.516,6936.389811,0.062001,-0.013249,0.010960,-5436.410032,2708.606368,-1940.144465,6376.147978,-1.264324,2.199049,6.568507,0.000000
24 Mar 2021 00:56:25.000,-17.405,153.450,6936.444449,0.062002,-0.013217,0.010897,-5442.646466,2719.563425,-1907.272823,6376.214817,-1.230245,2.183757,6.580114,0.000000
24 Mar 2021 00:56:30.000,-17.095,153.384,6936.498769,0.062004,-0.013187,0.010833,-5448.712436,2730.443796,-1874.343646,6376.280627,-1.196139,2.168375,6.591521,0.000000
24 Mar 2021 00:56:35.000,-16.785,153.318,6936.552769,0.062005,-0.013157,0.010768,-5454.607810,2741.247028,-1841.357930,6376.345400,-1.162007,2.152902,6.602730,0.000000
24 Mar 2021 00:56:40.000,-16.475,153.252,6936.606446,0.062006,-0.013128,0.010703,-5460.332464,2751.972669,-1808.316673,6376.409129,-1.127850,2.137338,6.613738,0.000000
24 Mar 2021 00:56:45.000,-16.165,153.187,6936.659796,0.062007,-0.013100,0.010638,-5465.886275,2762.620270,-1775.220875,6376.471805,-1.093670,2.121686,6.624546,0.000000
24 Mar 2021 00:56:50.000,-15.855,153.121,6936.712819,0.062009,-0.013072,0.010572,-5471.269129,2773.189383,-1742.071539,6376.533422,-1.059468,2.105944,6.635154,0.000000
24 Mar 2021 00:56:55.000,-15.545,153.056,6936.765512,0.062010,-0.013045,0.010506,-5476.480916,2783.679564,-1708.869667,6376.593971,-1.025244,2.090113,6.645560,0.000000
24 Mar 2021 00:57:00.000,-15.235,152.991,6936.817872,0.062011,-0.013018,0.010439,-5481.521532,2794.090370,-1675.616265,6376.653446,-0.991000,2.074194,6.655766,0.000000
24 Mar 2021 00:57:05.000,-14.925,152.926,6936.869896,0.062012,-0.012992,0.010371,-5486.390880,2804.421362,-1642.312340,6376.711840,-0.956736,2.058187,6.665770,0.000000
24 Mar 2021 00:57:10.000,-14.615,152.861,6936.921583,0.062013,-0.012967,0.010304,-5491.088866,2814.672102,-1608.958901,6376.769145,-0.922455,2.042093,6.675572,0.000000
24 Mar 2021 00:57:15.000,-14.305,152.796,6936.972931,0.062014,-0.012942,0.010235,-5495.615404,2824.842155,-1575.556959,6376.825354,-0.888157,2.025913,6.685171,0.000000
24 Mar 2021 00:57:20.000,-13.994,152.731,6937.023936,0.062015,-0.012918,0.010167,-5499.970412,2834.931088,-1542.107525,6376.880462,-0.853844,2.009646,6.694568,0.000000
24 Mar 2021 00:57:25.000,-13.684,152.667,6937.074598,0.062015,-0.012895,0.010098,-5504.153814,2844.938470,-1508.611614,6376.934460,-0.819515,1.993293,6.703763,0.000000
24 Mar 2021 00:57:30.000,-13.374,152.602,6937.124912,0.062016,-0.012872,0.010028,-5508.165541,2854.863874,-1475.070239,6376.987343,-0.785174,1.976854,6.712754,0.000000
24 Mar 2021 00:57:35.000,-13.064,152.538,6937.174878,0.062017,-0.012850,0.009958,-5512.005528,2864.706874,-1441.484419,6377.039105,-0.750819,1.960331,6.721541,0.000000
24 Mar 2021 00:57:40.000,-12.754,152.474,6937.224494,0.062018,-0.012828,0.009887,-5515.673716,2874.467048,-1407.855171,6377.089738,-0.716454,1.943724,6.730125,0.000000
24 Mar 2021 00:57:45.000,-12.444,152.410,6937.273756,0.062018,-0.012807,0.009817,-5519.170051,2884.143975,-1374.183514,6377.139238,-0.682079,1.927033,6.738505,0.000000
24 Mar 2021 00:57:50.000,-12.134,152.346,6937.322663,0.062019,-0.012787,0.009745,-5522.494488,2893.737238,-1340.470471,6377.187597,-0.647695,1.910258,6.746680,0.000000
24 Mar 2021 00:57:55.000,-11.824,152.282,6937.371213,0.062020,-0.012767,0.009673,-5525.646983,2903.246420,-1306.717062,6377.234811,-0.613303,1.893401,6.754651,0.000000
24 Mar 2021 00:58:00.000,-11.514,152.218,6937.419404,0.062020,-0.012748,0.009601,-5528.627500,2912.671110,-1272.924313,6377.280874,-0.578904,1.876461,6.762417,0.000000
24 Mar 2021 00:58:05.000,-11.204,152.155,6937.467234,0.062021,-0.012729,0.009529,-5531.436010,2922.010898,-1239.093247,6377.325779,-0.544500,1.859440,6.769978,0.000000
24 Mar 2021 00:58:10.000,-10.894,152.091,6937.514700,0.062021,-0.012711,0.009456,-5534.072486,2931.265375,-1205.224892,6377.369522,-0.510091,1.842338,6.777333,0.000000
24 Mar 2021 00:58:15.000,-10.583,152.027,6937.561801,0.062022,-0.012693,0.009382,-5536.536910,2940.434137,-1171.320274,6377.412097,-0.475679,1.825154,6.784483,0.000000
24 Mar 2021 00:58:20.000,-10.273,151.964,6937.608535,0.062022,-0.012676,0.009309,-5538.829269,2949.516783,-1137.380423,6377.453500,-0.441265,1.807891,6.791427,0.000000
24 Mar 2021 00:58:25.000,-9.963,151.901,6937.654899,0.062023,-0.012660,0.009235,-5540.949553,2958.512912,-1103.406368,6377.493725,-0.406849,1.790548,6.798164,0.000000
24 Mar 2021 00:58:30.000,-9.653,151.837,6937.700892,0.062023,-0.012644,0.009160,-5542.897762,2967.422128,-1069.399140,6377.532768,-0.372434,1.773126,6.804696,0.000000
24 Mar 2021 00:58:35.000,-9.343,151.774,6937.746513,0.062024,-0.012628,0.009085,-5544.673898,2976.244036,-1035.359772,6377.570623,-0.338021,1.755625,6.811021,0.000000
24 Mar 2021 00:58:40.000,-9.033,151.711,6937.791758,0.062024,-0.012613,0.009010,-5546.277970,2984.978245,-1001.289296,6377.607287,-0.303609,1.738046,6.817139,0.000000
24 Mar 2021 00:58:45.000,-8.723,151.648,6937.836627,0.062024,-0.012599,0.008934,-5547.709994,2993.624368,-967.188748,6377.642754,-0.269201,1.720390,6.823050,0.000000
24 Mar 2021 00:58:50.000,-8.413,151.585,6937.881118,0.062024,-0.012585,0.008858,-5548.969988,3002.182017,-933.059161,6377.677021,-0.234798,1.702657,6.828754,0.000000
24 Mar 2021 00:58:55.000,-8.102,151.522,6937.925228,0.062025,-0.012572,0.008782,-5550.057980,3010.650809,-898.901572,6377.710084,-0.200400,1.684848,6.834251,0.000000
24 Mar 2021 00:59:00.000,-7.792,151.459,6937.968956,0.062025,-0.012559,0.008705,-5550.974001,3019.030365,-864.717018,6377.741938,-0.166010,1.666963,6.839541,0.000000
24 Mar 2021 00:59:05.000,-7.482,151.397,6938.012301,0.062025,-0.012547,0.008628,-5551.718088,3027.320307,-830.506538,6377.772580,-0.131627,1.649002,6.844622,0.000000
24 Mar 2021 00:59:10.000,-7.172,151.334,6938.055260,0.062025,-0.012535,0.008551,-5552.290285,3035.520260,-796.271169,6377.802006,-0.097253,1.630967,6.849496,0.000000
24 Mar 2021 00:59:15.000,-6.862,151.271,6938.097832,0.062025,-0.012524,0.008473,-5552.690639,3043.629853,-762.011951,6377.830213,-0.062890,1.612858,6.854162,0.000000
24 Mar 2021 00:59:20.000,-6.552,151.209,6938.140015,0.062025,-0.012513,0.008395,-5552.919204,3051.648716,-727.729925,6377.857196,-0.028538,1.594676,6.858620,0.000000
24 Mar 2021 00:59:25.000,-6.242,151.146,6938.181808,0.062025,-0.012503,0.008317,-5552.976042,3059.576483,-693.426131,6377.882954,0.005801,1.576420,6.862869,0.000000
24 Mar 2021 00:59:30.000,-5.932,151.084,6938.223209,0.062025,-0.012493,0.008238,-5552.861216,3067.412791,-659.101612,6377.907482,0.040127,1.558092,6.866910,0.000000
24 Mar 2021 00:59:35.000,-5.621,151.021,6938.264217,0.062025,-0.012484,0.008159,-5552.574799,3075.157281,-624.757409,6377.930779,0.074438,1.539693,6.870743,0.000000
24 Mar 2021 00:59:40.000,-5.311,150.959,6938.304830,0.062025,-0.012475,0.008080,-5552.116866,3082.809594,-590.394567,6377.952840,0.108733,1.521222,6.874367,0.000000
24 Mar 2021 00:59:45.000,-5.001,150.896,6938.345046,0.062025,-0.012467,0.008000,-5551.487501,3090.369376,-556.014127,6377.973664,0.143011,1.502681,6.877782,0.000000
24 Mar 2021 00:59:50.000,-4.691,150.834,6938.384864,0.062025,-0.012459,0.007921,-5550.686791,3097.836276,-521.617136,6377.993249,0.177270,1.484069,6.880988,0.000000
24 Mar 2021 00:59:55.000,-4.381,150.772,6938.424283,0.062025,-0.012452,0.007840,-5549.714829,3105.209945,-487.204637,6378.011590,0.211511,1.465388,6.883985,0.000000
24 Mar 2021 01:00:00.000,-4.071,150.710,6938.463302,0.062025,-0.012446,0.007760,-5548.571715,3112.490038,-452.777675,6378.028688,0.245731,1.446639,6.886773,0.000000
24 Mar 2021 01:00:05.000,-3.761,150.647,6938.501918,0.062024,-0.012439,0.007679,-5547.257554,3119.676213,-418.337296,6378.044539,0.279930,1.427821,6.889352,0.000000
24 Mar 2021 01:00:10.000,-3.451,150.585,6938.540130,0.062024,-0.012434,0.007598,-5545.772456,3126.768129,-383.884547,6378.059141,0.314106,1.408936,6.891721,0.000000
24 Mar 2021 01:00:15.000,-3.141,150.523,6938.577938,0.062024,-0.012428,0.007517,-5544.116536,3133.765450,-349.420473,6378.072494,0.348258,1.389983,6.893882,0.000000
24 Mar 2021 01:00:20.000,-2.830,150.461,6938.615339,0.062024,-0.012424,0.007436,-5542.289917,3140.667844,-314.946121,6378.084594,0.382386,1.370965,6.895833,0.000000
24 Mar 2021 01:00:25.000,-2.520,150.399,6938.652333,0.062023,-0.012419,0.007354,-5540.292725,3147.474980,-280.462538,6378.095442,0.416487,1.351880,6.897574,0.000000
24 Mar 2021 01:00:30.000,-2.210,150.337,6938.688919,0.062023,-0.012416,0.007272,-5538.125094,3154.186530,-245.970772,6378.105035,0.450561,1.332731,6.899106,0.000000
24 Mar 2021 01:00:35.000,-1.900,150.275,6938.725094,0.062022,-0.012412,0.007190,-5535.787161,3160.802170,-211.471870,6378.113373,0.484608,1.313517,6.900429,0.000000
24 Mar 2021 01:00:40.000,-1.590,150.213,6938.760859,0.062022,-0.012409,0.007107,-5533.279069,3167.321580,-176.966880,6378.120454,0.518625,1.294239,6.901542,0.000000
24 Mar 2021 01:00:45.000,-1.280,150.151,6938.796211,0.062022,-0.012407,0.007025,-5530.600970,3173.744442,-142.456850,6378.126278,0.552611,1.274897,6.902445,0.000000
24 Mar 2021 01:00:50.000,-0.970,150.089,6938.831150,0.062021,-0.012405,0.006942,-5527.753016,3180.070440,-107.942827,6378.130844,0.586566,1.255493,6.903139,0.000000
24 Mar 2021 01:00:55.000,-0.660,150.027,6938.865675,0.062020,-0.012404,0.006859,-5524.735370,3186.299263,-73.425860,6378.134152,0.620488,1.236028,6.903623,0.000000
24 Mar 2021 01:01:00.000,-0.350,149.964,6938.899784,0.062020,-0.012403,0.006775,-5521.548196,3192.430604,-38.906996,6378.136200,0.654377,1.216500,6.903898,0.000000
24 Mar 2021 01:01:05.000,-0.039,149.902,6938.933476,0.062019,-0.012403,0.006692,-5518.191666,3198.464155,-4.387285,6378.136990,0.688230,1.196912,6.903963,0.000000
24 Mar 2021 01:01:10.000,0.271,149.840,6938.966751,0.062019,-0.012403,0.006608,-5514.665957,3204.399617,30.132227,6378.136520,0.722048,1.177264,6.903818,-0.000000
24 Mar 2021 01:01:15.000,0.581,149.778,6938.999608,0.062018,-0.012403,0.006524,-5510.971252,3210.236688,64.650490,6378.134792,0.755829,1.157557,6.903464,-0.000000
24 Mar 2021 01:01:20.000,0.891,149.716,6939.032045,0.062017,-0.012404,0.006440,-5507.107739,3215.975075,99.166458,6378.131804,0.789571,1.137790,6.902900,-0.000000
24 Mar 2021 01:01:25.000,1.201,149.654,6939.064061,0.062017,-0.012406,0.006356,-5503.075610,3221.614485,133.679082,6378.127559,0.823275,1.117966,6.902126,-0.000000
24 Mar 2021 01:01:30.000,1.511,149.592,6939.095657,0.062016,-0.012408,0.006271,-5498.875066,3227.154628,168.187315,6378.122055,0.856938,1.098084,6.901143,-0.000000
24 Mar 2021 01:01:35.000,1.821,149.530,6939.126830,0.062015,-0.012411,0.006186,-5494.506309,3232.595218,202.690109,6378.115295,0.890559,1.078145,6.899951,-0.000000
24 Mar 2021 01:01:40.000,2.131,149.468,6939.157580,0.062014,-0.012414,0.006102,-5489.969552,3237.935974,237.186417,6378.107278,0.924138,1.058150,6.898549,-0.000000
24 Mar 2021 01:01:45.000,2.441,149.406,6939.187906,0.062014,-0.012417,0.006017,-5485.265007,3243.176615,271.675193,6378.098005,0.957674,1.038099,6.896938,-0.000000
24 Mar 2021 01:01:50.000,2.751,149.344,6939.217808,0.062013,-0.012421,0.005932,-5480.392897,3248.316866,306.155390,6378.087479,0.991165,1.017994,6.895118,-0.000000
24 Mar 2021 01:01:55.000,3.061,149.282,6939.247284,0.062012,-0.012426,0.005846,-5475.353447,3253.356454,340.625961,6378.075700,1.024610,0.997834,6.893088,-0.000000
24 Mar 2021 01:02:00.000,3.371,149.220,6939.276335,0.062011,-0.012430,0.005761,-5470.146890,3258.295109,375.085862,6378.062669,1.058008,0.977621,6.890850,-0.000000
24 Mar 2021 01:02:05.000,3.681,149.158,6939.304959,0.062010,-0.012436,0.005675,-5464.773461,3263.132566,409.534045,6378.048389,1.091358,0.957355,6.888402,-0.000000
24 Mar 2021 01:02:10.000,3.992,149.095,6939.333155,0.062009,-0.012442,0.005590,-5459.233403,3267.868562,443.969468,6378.032861,1.124659,0.937037,6.885745,-0.000000
24 Mar 2021 01:02:15.000,4.302,149.033,6939.360923,0.062008,-0.012448,0.005504,-5453.526965,3272.502837,478.391085,6378.016087,1.157910,0.916667,6.882880,-0.000000
24 Mar 2021 01:02:20.000,4.612,148.971,6939.388263,0.062007,-0.012455,0.005418,-5447.654398,3277.035135,512.797852,6377.998068,1.191110,0.896246,6.879806,-0.000000
24 Mar 2021 01:02:25.000,4.922,148.909,6939.415173,0.062006,-0.012463,0.005332,-5441.615963,3281.465205,547.188727,6377.978808,1.224258,0.875775,6.876523,-0.000000
24 Mar 2021 01:02:30.000,5.232,148.846,6939.441654,0.062005,-0.012470,0.005246,-5435.411922,3285.792796,581.562666,6377.958309,1.257352,0.855255,6.873031,-0.000000
24 Mar 2021 01:02:35.000,5.542,148.784,6939.467705,0.062004,-0.012479,0.005160,-5429.042544,3290.017663,615.918628,6377.936573,1.290392,0.834686,6.869332,-0.000000
